molecule_chembl_id,cleaned_canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL39380,COC(=O)CC(O)CP(=O)([O-])CCc1c(Cl)cc(Cl)cc1OCc1ccccc1,active,460.2700000000001,3.6773000000000025,1.0,6.0,7.0
CHEMBL39003,CC(C)(C)C(=O)OCOC(=O)CC(O)CP(=O)(CCc1c(Cl)cc(Cl)cc1OCc1ccccc1)OCOC(=O)C(C)(C)C,active,675.5390000000001,6.797400000000008,1.0,10.0,7.0
CHEMBL39102,O=C(O)C[C@H](O)CP(=O)(O)CCc1c(Cl)cc(Cl)cc1OCc1ccccc1,active,447.2510000000001,4.220900000000002,3.0,4.0,6.0
CHEMBL162083,O=S(=O)(CC#C/C=C\C#CCO)c1ccccc1,active,260.31399999999996,1.0156000000000003,1.0,3.0,8.0
CHEMBL350898,COc1ccc(S(=O)(=O)CC#C/C=C\C#CCO)cc1,active,290.34,1.0242,1.0,4.0,8.0
CHEMBL161188,O=S(=O)(CC#C/C=C\C#CCO)c1ccc2ccccc2c1,active,310.374,2.1688,1.0,3.0,8.0
CHEMBL350267,O=S(=O)(CC#Cc1ccccc1C#CCO)c1ccc2ccccc2c1,active,360.434,3.0090000000000012,1.0,3.0,8.397940008672037
CHEMBL349491,O=S(=O)(CC#Cc1ccccc1C#CCO)c1ccccc1,active,310.37399999999997,1.8558000000000001,1.0,3.0,8.0
CHEMBL162252,O=S(=O)(CC#Cc1cc2ccccc2cc1C#CCO)c1ccccc1,active,360.4340000000001,3.0090000000000012,1.0,3.0,8.0
CHEMBL161187,COC(=O)c1ccccc1S(=O)(=O)CC#C/C=C\C#CCO,active,318.35,0.8022,1.0,5.0,8.0
CHEMBL16120,CCN(CC#Cc1ccc(N=[N+]=[N-])cc1)Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,intermediate,484.6500000000002,7.871000000000006,0.0,5.0,5.6777807052660805
CHEMBL267332,CCN(CC#Cc1cccc(N=[N+]=[N-])c1)Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,active,484.6500000000002,7.871000000000007,0.0,5.0,6.267606240177032
CHEMBL16178,CCN(CC#Cc1ccccc1)Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,active,443.6370000000001,6.929200000000005,0.0,4.0,7.154901959985743
CHEMBL54875,Nc1ccc(-c2cc(=O)c3c(N)c(F)cc(F)c3o2)cc1F,active,306.243,3.0417000000000005,2.0,4.0,8.55284196865778
CHEMBL18511,CC1CN1CC(O)CC1CC1,active,155.24099999999996,0.8514999999999999,1.0,2.0,14.671620396561263
CHEMBL16004,CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OC[Si](C)(C)c2ccc(N=[N+]=[N-])cc2)c1,intermediate,460.69800000000015,6.589600000000008,0.0,3.0,5.920818753952375
CHEMBL15929,CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OC[Si](C)(C)c2ccc(C#N)cc2)c1,active,444.69500000000016,5.519480000000006,0.0,3.0,7.221848749616356
CHEMBL15811,CCN(CC#Cc1ccccc1N=[N+]=[N-])Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,inactive,484.6500000000002,7.871000000000007,0.0,5.0,4.0
CHEMBL120102,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(Cc1ccc(Cl)cc1)CCC2,intermediate,497.9740000000003,3.592500000000002,2.0,6.0,5.958607314841775
CHEMBL122674,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(Cc1ccc(-c3ccccc3)cc1)CCC2,active,539.6270000000001,4.606100000000004,2.0,6.0,7.0
CHEMBL90393,Nc1ccn([C@H]2C=C[C@@H](CO)S2)c(=O)n1,inactive,225.27299999999997,-0.012000000000000177,2.0,6.0,4.823908740944319
CHEMBL92659,CC1=C(SCCO)C(=O)c2ccccc2C1=O,intermediate,248.303,2.0651,1.0,4.0,5.075720713938118
CHEMBL93699,CC1=C(SC(C)C(C)O)C(=O)c2ccccc2C1=O,inactive,276.357,2.842100000000001,1.0,4.0,5.0
CHEMBL91008,CC1=C(SCCCCCCO)C(=O)c2ccccc2C1=O,inactive,304.41100000000006,3.6255000000000015,1.0,4.0,5.0
CHEMBL89223,Nc1nc(=O)n([C@@H]2C=C[C@H](CO)S2)cc1F,intermediate,243.26299999999998,0.12709999999999988,2.0,6.0,5.455931955649724
CHEMBL123826,CC(C)(C)c1ccc(CC2CCCc3c2nn(-c2ccc(F)cc2)c3/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])cc1,active,519.6370000000002,4.236600000000004,2.0,6.0,7.055517327849832
CHEMBL93755,CC1=C(SCC(C)O)C(=O)c2ccccc2C1=O,intermediate,262.33,2.4536000000000007,1.0,4.0,5.252588192113577
CHEMBL124354,Cc1ccc(CC2CCCc3c2nn(-c2ccc(F)cc2)c3/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])cc1,active,477.5560000000002,3.2475200000000015,2.0,6.0,7.107905397309519
CHEMBL2364554,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C21,active,404.54700000000025,4.195500000000004,1.0,5.0,7.301029995663981
CHEMBL332353,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(Cc1ccccc1Cl)CCC2,active,497.9740000000003,3.592500000000002,2.0,6.0,6.481486060122113
CHEMBL90140,CC1=C(SCCCCO)C(=O)c2ccccc2C1=O,inactive,276.357,2.845300000000001,1.0,4.0,5.0
CHEMBL332812,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(Cc1ccc3ccccc3c1)CCC2,active,513.5890000000003,4.092300000000003,2.0,6.0,6.481486060122113
CHEMBL421080,COc1ccc(CC2CCCc3c2nn(-c2ccc(F)cc2)c3/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])cc1,active,493.55500000000023,2.9477,2.0,7.0,6.301029995663981
CHEMBL122607,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(Cc1ccc(F)cc1)CCC2,active,481.51900000000023,3.0782000000000016,2.0,6.0,6.3979400086720375
CHEMBL121965,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(CCc1ccccc1)CCC2,intermediate,477.55600000000027,3.329200000000002,2.0,6.0,5.769551078621726
CHEMBL2218894,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,active,410.46500000000003,3.293400000000002,2.0,5.0,7.102372908709558
CHEMBL109831,Nc1nc(=O)n([C@H]2C=C[C@@H](CO)O2)cc1F,inactive,227.19499999999996,-0.5895000000000004,2.0,6.0,4.0
CHEMBL40724,Nc1nc(=O)n([C@@H]2CC[C@H](CO)O2)cc1F,inactive,229.21099999999998,-0.36550000000000055,2.0,6.0,4.0
CHEMBL332548,COc1ccc(CC2CCCc3c2nn(-c2ccc(F)cc2)c3/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])cc1OC,intermediate,523.5810000000002,2.9563000000000006,2.0,8.0,5.443697499232712
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,active,404.54700000000025,4.195500000000004,1.0,5.0,7.102372908709558
CHEMBL853,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,inactive,211.22099999999998,-0.5046000000000002,2.0,6.0,4.0
CHEMBL331900,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(Cc1cccc3ccccc13)CCC2,active,513.5890000000003,4.092300000000003,2.0,6.0,6.337242168318426
CHEMBL327324,Nc1ccn([C@@H]2C=C[C@H](CO)S2)c(=O)n1,active,225.27299999999997,-0.012000000000000177,2.0,6.0,6.096910013008056
CHEMBL122605,CC(C)c1ccc(CC2CCCc3c2nn(-c2ccc(F)cc2)c3/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])cc1,active,505.6100000000002,4.062500000000004,2.0,6.0,6.638272163982407
CHEMBL299872,Nc1ccn([C@@H]2CC[C@H](CO)O2)c(=O)n1,inactive,211.22099999999998,-0.5046000000000002,2.0,6.0,4.0
CHEMBL122815,COc1cccc(CC2CCCc3c2nn(-c2ccc(F)cc2)c3/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1,intermediate,493.5550000000002,2.947700000000001,2.0,7.0,5.920818753952375
CHEMBL124769,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(C/C=C/c1ccccc1)CCC2,active,489.56700000000023,3.7999000000000027,2.0,6.0,6.0
CHEMBL313372,Nc1nc(=O)n([C@H]2C=C[C@@H](CO)S2)cc1F,inactive,243.26299999999998,0.12709999999999988,2.0,6.0,4.301029995663981
CHEMBL329399,CC1=C(SCCCO)C(=O)c2ccccc2C1=O,intermediate,262.33000000000004,2.4552000000000005,1.0,4.0,5.020907099361674
CHEMBL331770,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(Cc1ccccc1)CCC2,active,463.5290000000002,2.9391000000000007,2.0,6.0,6.769551078621726
CHEMBL339423,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(c1ccccc1)CCC2,intermediate,449.5020000000002,2.744700000000001,2.0,6.0,5.0915149811213505
CHEMBL121014,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)C(CCCc1ccccc1)CCC2,active,491.5830000000003,3.7193000000000023,2.0,6.0,6.060480747381382
CHEMBL17239,CCCCCCCCCCCCC(=O)N1CCC(C(C)CO)CC1,active,339.5640000000001,5.164400000000006,1.0,2.0,7.920818753952375
CHEMBL418176,CC(C)CCCC(C)CCCC(C)N1CCCCC1,inactive,267.501,5.493500000000006,0.0,1.0,4.522878745280337
CHEMBL17168,CCCCCCCCCCCC(=O)N1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,active,365.60200000000015,5.552900000000006,1.0,2.0,9.154901959985743
CHEMBL17737,CCCCCCCCCCCCN1CCC(C(C)CO)CC1,active,311.5540000000001,5.247700000000006,1.0,2.0,7.3979400086720375
CHEMBL171878,CC(=O)OC[C@@H]1C=C[C@H](n2cc(F)c(N)nc2=O)O1,inactive,269.23199999999997,-0.018699999999999828,1.0,7.0,4.0
CHEMBL355426,O=C1NC(O)C(F)=CN1[C@H]1C=C[C@@H](CO)O1,inactive,230.195,-0.5857000000000001,3.0,4.0,4.226945306635737
CHEMBL2368321,Nc1nc(=O)n([C@@H]2C=C[C@@H](CO)O2)cc1F,inactive,227.19499999999996,-0.5895000000000004,2.0,6.0,4.0
CHEMBL2368322,O=c1[nH]c(=O)n([C@@H]2C=C[C@@H](CO)O2)cc1F,inactive,228.17899999999997,-0.8784000000000003,2.0,5.0,4.430626090384954
CHEMBL123292,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,intermediate,281.35200000000003,1.0415,2.0,4.0,5.6020599913279625
CHEMBL38700,Nc1nc(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,inactive,227.19499999999996,-0.5895000000000004,2.0,6.0,3.9281179926938745
CHEMBL354904,CCCCC(=O)OC[C@@H]1C=C[C@H](n2cc(F)c(N)nc2=O)O1,inactive,311.31300000000005,1.1516,1.0,7.0,4.0
CHEMBL185,O=c1[nH]cc(F)c(=O)[nH]1,inactive,130.078,-0.7977000000000001,2.0,2.0,4.421360790031928
CHEMBL333003,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CCC(O)C[C@H](O)CC(=O)[O-])[C@]21C,active,437.5530000000003,1.4957999999999996,3.0,7.0,6.3448615651886175
CHEMBL355081,CC(=O)Nc1nc(=O)n([C@H]2C=C[C@@H](CO)O2)cc1F,inactive,269.232,-0.2133000000000002,2.0,6.0,4.0
CHEMBL121756,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@]21C,active,418.5740000000003,4.585600000000005,1.0,5.0,8.154901959985743
CHEMBL366529,Nc1nc(=O)n([C@H]2C=C[C@@H](CO)O2)cc1I,inactive,335.101,-0.12400000000000028,2.0,6.0,4.0
CHEMBL332201,Cc1cc(-c2nc(C(C)C)n(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c2-c2ccc(F)cc2)cc(C)c1Cl,active,499.99000000000024,4.472440000000003,2.0,6.0,9.045757490560675
CHEMBL333760,CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,active,456.48900000000015,4.676000000000006,3.0,5.0,8.602059991327963
CHEMBL169434,Nc1nc(=O)n([C@H]2C=C[C@@H](CO)O2)cc1Br,inactive,288.101,0.033899999999999875,2.0,6.0,4.0
CHEMBL333307,O=C([O-])C[C@H](O)C[C@H](O)/C=C/n1c(C(F)(F)F)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,active,481.3970000000001,3.2367000000000017,2.0,6.0,7.801342913045577
CHEMBL169267,O=c1[nH]c(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,inactive,228.17899999999997,-0.8784000000000003,2.0,5.0,4.450996737974212
CHEMBL169277,CCCNc1nc(=O)n([C@H]2C=C[C@@H](CO)O2)cc1F,inactive,269.276,0.6501999999999999,2.0,6.0,4.0
CHEMBL120932,CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],active,455.48100000000017,3.341300000000003,2.0,6.0,8.275724130399212
CHEMBL171286,CCCC(=O)OC[C@@H]1C=C[C@H](n2cc(F)c(N)nc2=O)O1,inactive,297.28600000000006,0.7614999999999998,1.0,7.0,4.0
CHEMBL121200,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1(C)CCc2cc(O)c(C)c(C)c2O1,intermediate,410.6420000000002,8.292140000000007,1.0,2.0,5.229147988357856
CHEMBL121500,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1,inactive,424.66900000000027,8.600560000000005,1.0,2.0,3.42021640338319
CHEMBL321473,Nc1cc(CO)cc(Nc2c3ccccc3nc3ccccc23)c1,intermediate,315.37600000000003,4.206100000000002,3.0,4.0,5.853871964321762
CHEMBL105,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,active,334.33200000000005,-1.6511999999999971,3.0,8.0,6.568636235841013
CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,active,543.5250000000003,0.0012999999999993017,6.0,12.0,6.920818753952375
CHEMBL17289,N#CN/C(=N\CCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,intermediate,371.872,4.212980000000003,2.0,4.0,5.904830648568245
CHEMBL335568,CN(C)CCNC(=O)c1cc(-c2cc(NC(=O)CCCC(=O)Nc3cc(CO)cc(Nc4c5ccccc5nc5ccccc45)c3)cn2C)cn1C,inactive,700.844,6.006800000000005,5.0,9.0,4.167491087293763
CHEMBL348434,O=c1cc2sc3ccccc3nc-2c2cccnc12,active,264.309,3.3095000000000017,0.0,4.0,6.958607314841775
CHEMBL1554,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,active,1255.4379999999994,0.7256400000000032,5.0,18.0,8.0
CHEMBL306257,Nc1nc(O)c2ncn(/C=C3/CC3CO)c2n1,inactive,233.23099999999997,-0.032799999999999996,3.0,7.0,5.0
CHEMBL17364,CC1C(=O)N(CCCCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1,active,439.94700000000006,4.6386800000000035,0.0,5.0,6.444905551421681
CHEMBL16532,N#C/N=C1\N(CCCCCCCOc2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1c1ccncc1,active,502.01800000000014,5.991480000000006,0.0,5.0,6.42021640338319
CHEMBL417088,CCC1C(=O)N(CCCCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1,intermediate,453.9740000000001,5.028780000000005,0.0,5.0,5.46268472688799
CHEMBL311350,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,inactive,288.307,1.1098000000000001,1.0,6.0,3.958607314841775
CHEMBL17029,CC1C(=O)N(CCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1,intermediate,411.8930000000001,3.858480000000003,0.0,5.0,5.388489112873343
CHEMBL17429,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1,active,425.9200000000002,4.250180000000003,0.0,5.0,6.46344155742847
CHEMBL151423,O=c1cc2oc3ccccc3nc-2c2cccnc12,active,248.24099999999999,2.841000000000001,0.0,4.0,7.301029995663981
CHEMBL75950,Nc1nc(Cl)c2c(ncn2/C=C2/CC2CO)n1,inactive,251.677,0.9149999999999998,2.0,6.0,5.0
CHEMBL75956,Nc1nc(O)c2ncn(/C=C3\CC3CO)c2n1,inactive,233.23099999999997,-0.032799999999999996,3.0,7.0,5.0
CHEMBL17137,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1c1ccncc1,active,473.96400000000017,5.211280000000005,0.0,5.0,6.3819519032879075
CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,inactive,444.44000000000017,-0.21439999999999837,6.0,9.0,3.8927900303521317
CHEMBL17007,CCC1C(=O)N(CCCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1,intermediate,439.94700000000006,4.6386800000000035,0.0,5.0,5.361311113309877
CHEMBL336442,CCOC(=O)Nc1cc(COC(=O)CCC(=O)Nc2cc(C(=O)NCCN(C)C)n(C)c2)cc(Nc2c3ccccc3nc3ccccc23)c1,active,679.7780000000001,5.792000000000005,4.0,10.0,7.096910013008056
CHEMBL280435,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1,intermediate,397.86600000000016,3.4699800000000023,0.0,5.0,5.376337292643796
CHEMBL16928,CC1C(=O)N(CCCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1,active,425.9200000000001,4.248580000000003,0.0,5.0,6.549750891680639
CHEMBL341709,CCOC(=O)Nc1cc(CO)cc(Nc2c3ccccc3nc3ccccc23)c1,active,387.4390000000001,5.192300000000003,3.0,5.0,6.337242168318426
CHEMBL343222,CCOC(=O)Nc1cc(COC(=O)CCCC(=O)Nc2cc(-c3cc(C(=O)NCCN(C)C)n(C)c3)n(C)c2)cc(Nc2c3ccccc3nc3ccccc23)c1,active,772.9069999999999,7.187600000000007,4.0,11.0,6.200659450546418
CHEMBL263094,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,inactive,492.3890000000002,-1.1940800000000005,9.0,12.0,2.752026733638193
CHEMBL76121,Nc1nc(Cl)c2ncn(/C=C3\CC3CO)c2n1,inactive,251.677,0.9149999999999998,2.0,6.0,5.0
CHEMBL305612,Nc1ncnc2c1ncn2/C=C1/CC1CO,intermediate,217.23199999999997,0.2615999999999999,2.0,6.0,5.698970004336019
CHEMBL139229,CN(C)CCNC(=O)c1cc(NC(=O)CCC(=O)Nc2cc(CO)cc(Nc3c4ccccc4nc4ccccc34)c2)cn1C,intermediate,607.7150000000001,4.611200000000003,5.0,8.0,5.376750709602099
CHEMBL17077,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1,intermediate,411.8930000000002,3.8600800000000026,0.0,5.0,5.548213564475709
CHEMBL343337,CN(C)CCNC(=O)c1cc(NC(=O)CCCC(=O)Nc2cc(CO)cc(Nc3c4ccccc4nc4ccccc34)c2)cn1C,inactive,621.7420000000002,5.001300000000003,5.0,8.0,4.0
CHEMBL278064,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1,active,411.89300000000014,3.8600800000000026,0.0,5.0,6.406713932979542
CHEMBL1433,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,inactive,444.44000000000017,-0.3475999999999985,6.0,9.0,4.275724130399211
CHEMBL344053,CN(C)CCNC(=O)c1cc(-c2cc(NC(=O)CCC(=O)Nc3cc(CO)cc(Nc4c5ccccc5nc5ccccc45)c3)cn2C)cn1C,intermediate,686.817,5.616700000000004,5.0,9.0,5.154901959985743
CHEMBL343088,CCOC(=O)Nc1cc(COC(=O)CCCC(=O)Nc2cc(C(=O)NCCN(C)C)n(C)c2)cc(Nc2c3ccccc3nc3ccccc23)c1,active,693.8050000000001,6.1821000000000055,4.0,10.0,7.096910013008056
CHEMBL1161218,CN1CCN(c2ccc3nc(-c4ccc5nc(-c6ccc(OCCCC(=O)Nc7cc(CO)cc(Nc8c9ccccc9nc9ccccc89)c7)cc6)[nH]c5c4)[nH]c3c2)CC1,inactive,807.9590000000001,9.260000000000003,5.0,9.0,4.0
CHEMBL74478,Nc1ncnc2c1ncn2/C=C1\CC1CO,inactive,217.23199999999997,0.2615999999999999,2.0,6.0,5.0
CHEMBL17376,N#C/N=C1\N(CCCCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1,intermediate,425.92000000000013,4.250180000000003,0.0,5.0,5.562883906951921
CHEMBL417264,CCC1C(=O)N(CCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1,intermediate,425.9200000000001,4.248580000000003,0.0,5.0,5.364817951343732
CHEMBL16678,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1c1ccncc1,active,487.99100000000016,5.601380000000006,0.0,5.0,7.356547323513812
CHEMBL278676,N#C/N=C1\N(CCCCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1,intermediate,439.9470000000002,4.640280000000003,0.0,5.0,5.397831448621003
CHEMBL17470,CC(C)CCCC(C)CCCC(C)N1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,active,365.6460000000002,6.126600000000008,1.0,2.0,7.154901959985743
CHEMBL333562,C[C@@H]1[C@@H](O)CC[C@]2(C)CNCC[C@@H]12,inactive,183.295,1.393,2.0,2.0,4.721246399047171
CHEMBL331432,CC(=O)N1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,inactive,225.33199999999997,1.6519,1.0,2.0,4.0
CHEMBL119316,CCCCCCCCCCCC[S+]([O-])N1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,intermediate,399.68500000000023,5.690000000000007,1.0,3.0,5.552841968657781
CHEMBL120689,CCCCCCCCCCCCS(=O)(=O)N1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,inactive,415.68400000000025,5.356100000000007,1.0,3.0,4.2839966563652006
CHEMBL261454,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,active,272.31100000000004,3.6869000000000014,1.0,3.0,7.221848749616356
CHEMBL279569,CCCCCCCCCCCCN1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,active,351.61900000000014,6.026300000000007,1.0,2.0,8.0
CHEMBL122299,CCCCCCCCCCCC(=S)N1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,intermediate,381.6700000000002,6.353700000000008,1.0,2.0,5.698970004336019
CHEMBL308982,CC1(C)[C@@H](O)CC[C@]2(C)CCCC[C@@H]12,inactive,196.33399999999995,3.363800000000002,1.0,1.0,4.552841968657781
CHEMBL66345,Cc1nn(C[C@@H]2CO[C@@H](CO)O2)c(=O)[nH]c1=O,inactive,243.21899999999997,-2.0261799999999988,2.0,7.0,4.301029995663981
CHEMBL71761,Cc1nn(C[C@H]2CO[C@H](CO)O2)c(=O)[nH]c1=O,inactive,243.21899999999997,-2.0261799999999988,2.0,7.0,4.301029995663981
CHEMBL307774,Nc1ncn(C[C@H]2CO[C@@H](CO)O2)c(=O)n1,inactive,228.20799999999997,-2.045699999999999,2.0,8.0,4.568636235841013
CHEMBL71762,Nc1ncn(C[C@H]2CO[C@H](CO)O2)c(=O)n1,inactive,228.20799999999997,-2.045699999999999,2.0,8.0,4.769551078621726
CHEMBL69703,Nc1ncn(C[C@@H]2CO[C@H](CO)O2)c(=O)n1,inactive,228.20799999999997,-2.045699999999999,2.0,8.0,4.769551078621726
CHEMBL66346,Nc1ncn(C[C@@H]2CO[C@@H](CO)O2)c(=O)n1,inactive,228.20799999999997,-2.045699999999999,2.0,8.0,4.6020599913279625
CHEMBL69837,Cc1nn(C[C@H]2CO[C@@H](CO)O2)c(=O)[nH]c1=O,inactive,243.21899999999997,-2.0261799999999988,2.0,7.0,4.301029995663981
CHEMBL304312,Cc1nn(C[C@@H]2CO[C@H](CO)O2)c(=O)[nH]c1=O,inactive,243.21899999999997,-2.0261799999999988,2.0,7.0,4.301029995663981
CHEMBL301318,Cc1cc(Cn2cc(C(=O)C(=O)Nc3cc(C)ns3)c3ccccc32)on1,intermediate,380.4290000000001,3.5723400000000023,1.0,7.0,5.7667499904589
CHEMBL295694,Cc1cc(NC(=O)C(=O)c2cn(Cc3cc(C(C)C)no3)c3ccccc23)sn1,inactive,408.48300000000006,4.387320000000003,1.0,7.0,5.0
CHEMBL73761,Cc1c(S(=O)(=O)/N=C(\S)Nc2ccc(Cl)cc2)sc2ccc(Cl)cc12,active,431.39100000000013,5.603120000000002,2.0,3.0,7.2441251443275085
CHEMBL73329,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(S(=O)(=O)N/C(=N\O)Nc3ccc(Cl)cc3)cc2Cl)c(Cl)c1,active,566.2060000000001,6.136300000000002,3.0,7.0,7.309803919971486
CHEMBL46222,Cc1cc(Cn2cc(C(=O)C(=O)Nc3ccc4ncccc4c3)c3ccccc32)on1,intermediate,410.43300000000016,4.355620000000003,1.0,6.0,5.735890843694191
CHEMBL73211,O=S(=O)(N/C(=N\O)Nc1ccc(Cl)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,active,461.7710000000001,4.513200000000001,3.0,4.0,6.632644078973981
CHEMBL306991,O=S(=O)(N/C(=N\O)Nc1ccc(Cl)cc1)c1cccc2snnc12,active,383.8420000000001,2.4803000000000006,3.0,7.0,7.346787486224656
CHEMBL306567,O=S(=O)(N/C(=N\O)Nc1ccc(Cl)cc1)c1cc2ccccc2o1,active,365.7980000000001,3.2218000000000018,3.0,5.0,6.698970004336019
